time,res_0,res_1,res_2,res_3,res_4,res_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5,qd_raw_0,qd_raw_1,qd_raw_2,qd_raw_3,qd_raw_4,qd_raw_5,qd_smooth_0,qd_smooth_1,qd_smooth_2,qd_smooth_3,qd_smooth_4,qd_smooth_5
3.30532,0.838801,-0.227335,-0.528832,-0.0595042,-3.02925,-0.566899,0.14045,10.2229,5.41266,0.252134,3.76352,0.158394,-0.0110251,-0.0169526,-0.01114,-0.00135257,7.36762e-05,0.00122435,-3.42926,6.58903,1.75879,-3.41547,4.53566,3.02917,-0.255516,0.020944,0.182212,-0.32882,0.15708,0.201062,-0.248436,0.0252394,0.178441,-0.313799,0.155944,0.205924
3.31031,0.85754,-0.234008,-0.527498,-0.0687886,-2.99916,-0.561753,0.148806,10.2169,5.40811,0.255255,3.75412,0.157553,-0.0114511,-0.0175415,-0.0114308,-0.00143499,0.000135569,0.00123558,-3.42078,6.60542,1.7642,-3.42455,4.53938,3.01735,-0.238761,0.0293215,0.192684,-0.333009,0.159174,0.188496,-0.24613,0.0262126,0.181836,-0.318379,0.156714,0.201769
3.31531,0.876077,-0.247361,-0.526145,-0.0839115,-2.96894,-0.560614,0.148806,10.2169,5.40811,0.255255,3.75412,0.157553,-0.0115773,-0.0175991,-0.0114224,-0.00144355,0.000184633,0.00124835,-3.41429,6.61625,1.76833,-3.43148,4.54222,3.00832,-0.238761,0.0293215,0.192684,-0.333009,0.159174,0.188496,-0.244366,0.0269566,0.184432,-0.32188,0.157302,0.198593
3.32031,0.885334,-0.264798,-0.524476,-0.100142,-2.93985,-0.5606,0.156209,10.2116,5.40417,0.258081,3.74587,0.15681,-0.0120745,-0.0185073,-0.0120034,-0.00155065,0.000187936,0.00127725,-3.42961,6.6403,1.76908,-3.44468,4.54438,3.01,-0.261799,0.0356047,0.186401,-0.349764,0.159174,0.201062,-0.248531,0.0290228,0.184903,-0.328542,0.15775,0.199183
3.32531,0.892638,-0.27883,-0.521247,-0.110913,-2.90173,-0.557432,0.160169,10.2087,5.40201,0.259494,3.74154,0.156413,-0.0123733,-0.018974,-0.0122977,-0.00160818,0.000217055,0.001298,-3.43943,6.65412,1.76965,-3.42993,4.55327,3.06681,-0.259705,0.0356047,0.186401,-0.297404,0.165457,0.282743,-0.251202,0.0305962,0.185261,-0.321098,0.159592,0.219158
3.33031,0.898492,-0.290604,-0.517245,-0.117518,-2.85627,-0.552471,0.160169,10.2087,5.40201,0.259494,3.74154,0.156413,-0.0125107,-0.0191485,-0.0124152,-0.00162718,0.000243607,0.00131574,-3.4469,6.66276,1.77008,-3.41872,4.56004,3.11002,-0.259705,0.0356047,0.186401,-0.297404,0.165457,0.282743,-0.253234,0.031793,0.185533,-0.315437,0.160994,0.234351
3.33531,0.901853,-0.302767,-0.512375,-0.124584,-2.81425,-0.543215,0.168983,10.202,5.39726,0.262402,3.73196,0.155505,-0.0126692,-0.0193805,-0.0125113,-0.00167677,0.000287578,0.00130405,-3.43786,6.67409,1.76961,-3.42109,4.54826,3.11587,-0.24295,0.0397935,0.184307,-0.320442,0.150796,0.24295,-0.250774,0.0337071,0.18524,-0.316634,0.158554,0.236408
3.34032,0.902982,-0.315384,-0.506952,-0.131911,-2.77548,-0.530334,0.168983,10.202,5.39726,0.262402,3.73196,0.155505,-0.0126108,-0.0192154,-0.0123841,-0.0016668,0.000316339,0.00129876,-3.43096,6.68121,1.76926,-3.4229,4.53929,3.12033,-0.24295,0.0397935,0.184307,-0.320442,0.150796,0.24295,-0.2489,0.0351649,0.185016,-0.317547,0.156696,0.237975
3.34532,0.903051,-0.314149,-0.50463,-0.141632,-2.73906,-0.526116,0.177236,10.196,5.39275,0.265443,3.72305,0.154704,-0.0133371,-0.0208275,-0.0133761,-0.00183158,0.000272351,0.00135721,-3.44597,6.69523,1.7658,-3.44607,4.57595,3.12798,-0.265988,0.0502655,0.175929,-0.366519,0.188496,0.249233,-0.252981,0.0387712,0.182846,-0.329242,0.16429,0.240664
3.3503,0.900858,-0.300019,-0.504915,-0.154088,-2.70524,-0.526703,0.182145,10.1924,5.39005,0.267146,3.71716,0.154134,-0.0136145,-0.0212617,-0.0135637,-0.00187981,0.000323979,0.00136763,-3.4335,6.69928,1.76875,-3.45676,4.58452,3.121,-0.238761,0.0439823,0.19059,-0.351858,0.17174,0.230383,-0.249588,0.0400144,0.184694,-0.334637,0.166067,0.238211
3.3553,0.896524,-0.275784,-0.508101,-0.168421,-2.67409,-0.531406,0.182145,10.1924,5.39005,0.267146,3.71716,0.154134,-0.0136998,-0.0213615,-0.0135708,-0.00188837,0.000354493,0.00137705,-3.42399,6.7022,1.77099,-3.4649,4.59106,3.11569,-0.238761,0.0439823,0.19059,-0.351858,0.17174,0.230383,-0.247003,0.0409618,0.186101,-0.338749,0.167422,0.236342
3.36022,0.903909,-0.242553,-0.510689,-0.181879,-2.64845,-0.536271,0.187082,10.1889,5.38735,0.269143,3.71206,0.153765,-0.0141189,-0.021903,-0.0139165,-0.00196604,0.000358852,0.00139193,-3.43503,6.70713,1.77661,-3.48281,4.56493,3.13984,-0.259705,0.0481711,0.201062,-0.376991,0.144513,0.272271,-0.250005,0.0426658,0.189638,-0.347788,0.162007,0.244835
3.36518,0.909072,-0.202218,-0.516716,-0.196372,-2.62946,-0.535463,0.196148,10.1821,5.38233,0.272405,3.70209,0.152896,-0.0147942,-0.0232854,-0.014804,-0.0021055,0.000270088,0.00142095,-3.45446,6.70376,1.78014,-3.49851,4.57608,3.16543,-0.272271,0.0376991,0.198968,-0.38118,0.17174,0.282743,-0.25529,0.0414871,0.191852,-0.355713,0.164317,0.253831
3.37032,0.913103,-0.15407,-0.526249,-0.21149,-2.61642,-0.529702,0.196148,10.1821,5.38233,0.272405,3.70209,0.152896,-0.0151163,-0.0239851,-0.0152777,-0.00215672,0.000198005,0.00144823,-3.46971,6.70098,1.7829,-3.51083,4.58483,3.18551,-0.272271,0.0376991,0.198968,-0.38118,0.17174,0.282743,-0.259436,0.0405621,0.193589,-0.361931,0.16613,0.260891
3.3753,0.910252,-0.111461,-0.538113,-0.225713,-2.6059,-0.525203,0.20171,10.1777,5.37924,0.274245,3.69628,0.15237,-0.0153293,-0.0245108,-0.0156285,-0.00221191,0.000128394,0.00144714,-3.4773,6.6956,1.78336,-3.51399,4.58887,3.18754,-0.268083,0.0335103,0.194779,-0.368614,0.169646,0.263894,-0.261499,0.0388799,0.193873,-0.363525,0.166969,0.261607
3.38032,0.901897,-0.0716678,-0.551934,-0.239451,-2.59717,-0.521679,0.20171,10.1777,5.37924,0.274245,3.69628,0.15237,-0.0153752,-0.0246972,-0.015771,-0.00222118,7.88403e-05,0.00144883,-3.4831,6.69108,1.7837,-3.5164,4.59197,3.1891,-0.268083,0.0335103,0.194779,-0.368614,0.169646,0.263894,-0.263076,0.0375937,0.19409,-0.364744,0.16761,0.262155
3.38532,0.898301,-0.0370802,-0.562681,-0.2553,-2.59263,-0.525688,0.206742,10.174,5.37633,0.276142,3.68992,0.151779,-0.0155492,-0.0250884,-0.0160322,-0.00226147,3.74793e-05,0.00143918,-3.48751,6.68735,1.78476,-3.52717,4.57981,3.17318,-0.268083,0.0335103,0.196873,-0.387463,0.15708,0.238761,-0.264274,0.0366165,0.194756,-0.370181,0.16509,0.256557
3.39031,0.89394,0.000750965,-0.575533,-0.27362,-2.59445,-0.530512,0.216208,10.167,5.3711,0.279857,3.67926,0.150891,-0.0161448,-0.026298,-0.0167323,-0.00240262,2.44137e-05,0.00146409,-3.48901,6.69027,1.78715,-3.53435,4.59951,3.19946,-0.265988,0.0397935,0.201062,-0.385369,0.182212,0.29531,-0.264683,0.0373742,0.19626,-0.373803,0.169173,0.265798
3.39532,0.889174,0.0407027,-0.59084,-0.293888,-2.60232,-0.53654,0.216208,10.167,5.3711,0.279857,3.67926,0.150891,-0.0163893,-0.0267804,-0.0170062,-0.00244253,2.09737e-05,0.00148839,-3.49016,6.69238,1.78898,-3.53984,4.61459,3.21957,-0.265988,0.0397935,0.201062,-0.385369,0.182212,0.29531,-0.264995,0.0379537,0.19741,-0.376573,0.172296,0.272867
3.4003,0.886453,0.0811621,-0.601361,-0.307684,-2.60845,-0.544325,0.221433,10.1632,5.36822,0.282229,3.67353,0.150532,-0.0169218,-0.0273688,-0.0173651,-0.0025412,9.37113e-05,0.00151258,-3.50204,6.69217,1.79673,-3.53904,4.61154,3.21917,-0.278555,0.0376991,0.217817,-0.374897,0.169646,0.272271,-0.268227,0.037893,0.202274,-0.376174,0.171665,0.272725
3.40531,0.884097,0.113326,-0.612245,-0.314967,-2.62031,-0.550363,0.23125,10.1559,5.36269,0.286233,3.66268,0.149732,-0.0168165,-0.0269963,-0.017052,-0.00256502,0.00018817,0.00147044,-3.48164,6.69377,1.79547,-3.52752,4.59953,3.17466,-0.245044,0.0397935,0.198968,-0.351858,0.161268,0.207345,-0.262679,0.0383478,0.201482,-0.370354,0.169177,0.257078
3.41033,0.88184,0.138412,-0.623037,-0.316959,-2.63698,-0.554063,0.23125,10.1559,5.36269,0.286233,3.66268,0.149732,-0.0165027,-0.0262449,-0.0165416,-0.00250663,0.000270092,0.00144475,-3.46609,6.69497,1.79451,-3.51873,4.59038,3.14075,-0.245044,0.0397935,0.198968,-0.351858,0.161268,0.207345,-0.258451,0.0386944,0.200879,-0.36592,0.167281,0.245154
3.41532,0.884338,0.160841,-0.637487,-0.317576,-2.65901,-0.559434,0.235621,10.1527,5.36025,0.287872,3.6575,0.149301,-0.0167049,-0.0267802,-0.0169162,-0.00257192,0.000257307,0.00145658,-3.47823,6.6975,1.78901,-3.51604,4.60517,3.11081,-0.272271,0.0418879,0.186401,-0.360236,0.180118,0.201062,-0.26175,0.0394569,0.197423,-0.364563,0.170345,0.234627
3.4203,0.886754,0.181778,-0.647735,-0.317295,-2.68249,-0.569352,0.2418,10.1476,5.35653,0.289786,3.65115,0.148773,-0.0167131,-0.0265913,-0.0167916,-0.00257399,0.000262329,0.0014317,-3.47459,6.69612,1.79039,-3.51895,4.58267,3.0852,-0.257611,0.0376991,0.201062,-0.370708,0.150796,0.196873,-0.260763,0.0390376,0.198291,-0.366028,0.165683,0.225623
3.42532,0.896186,0.203019,-0.65359,-0.317586,-2.70328,-0.576235,0.245078,10.1455,5.35486,0.291629,3.6469,0.148495,-0.0166394,-0.0263575,-0.0165749,-0.00257949,0.000352234,0.00141674,-3.45889,6.69331,1.79224,-3.50923,4.58968,3.05275,-0.24295,0.0356047,0.203156,-0.345575,0.17174,0.178024,-0.256493,0.0382148,0.199457,-0.361126,0.167135,0.214213
3.43031,0.897106,0.218482,-0.665789,-0.318474,-2.72499,-0.577514,0.251731,10.1404,5.35112,0.294019,3.63915,0.147799,-0.0167219,-0.0271252,-0.01709,-0.00264718,0.00021297,0.00141045,-3.46355,6.69288,1.78331,-3.51871,4.60704,3.03104,-0.261799,0.0376991,0.175929,-0.38118,0.182212,0.182212,-0.257759,0.0380918,0.193845,-0.365909,0.170731,0.20658
3.43533,0.896618,0.234154,-0.67312,-0.311349,-2.75079,-0.571071,0.256489,10.1369,5.3484,0.296149,3.63411,0.147448,-0.0166556,-0.0271534,-0.017059,-0.00266693,0.000179999,0.00138864,-3.45048,6.69254,1.78207,-3.51701,4.60578,3.04871,-0.24295,0.0376991,0.19059,-0.36233,0.169646,0.232478,-0.254206,0.0379976,0.193064,-0.365051,0.170471,0.212793
3.4403,0.899527,0.252195,-0.677444,-0.305823,-2.77445,-0.56327,0.260646,10.1336,5.34601,0.297473,3.62899,0.147053,-0.0167169,-0.0270024,-0.016955,-0.00266427,0.000250717,0.00137929,-3.44979,6.69229,1.7851,-3.51177,4.59039,3.05069,-0.253422,0.0376991,0.201062,-0.353953,0.15708,0.215723,-0.254019,0.0379265,0.194969,-0.362408,0.167282,0.213491
3.44532,0.902781,0.26839,-0.678783,-0.30407,-2.78577,-0.557583,0.265997,10.1298,5.34298,0.300045,3.62337,0.146713,-0.0164848,-0.0268962,-0.0168897,-0.00267878,0.000185461,0.00134653,-3.44188,6.69209,1.77784,-3.50477,4.5907,3.03794,-0.245044,0.0376991,0.175929,-0.34767,0.167552,0.194779,-0.251868,0.037872,0.190405,-0.358875,0.167347,0.209006
3.4503,0.913901,0.285201,-0.675853,-0.298444,-2.79414,-0.556207,0.271604,10.1254,5.33968,0.30223,3.61727,0.14621,-0.0166827,-0.0275232,-0.0172285,-0.00274563,0.00012733,0.00134941,-3.43407,6.69194,1.77632,-3.51333,4.6102,3.02971,-0.24295,0.0376991,0.186401,-0.376991,0.184307,0.196873,-0.249743,0.0378308,0.189451,-0.363192,0.171388,0.206115
3.4553,0.941131,0.304672,-0.677296,-0.277943,-2.79571,-0.557922,0.275938,10.122,5.33723,0.303701,3.61208,0.145829,-0.017157,-0.0279775,-0.017556,-0.00281452,0.000205749,0.00137383,-3.4557,6.69361,1.78232,-3.51094,4.59612,3.04335,-0.274366,0.0397935,0.205251,-0.358142,0.159174,0.226195,-0.255624,0.0382996,0.193225,-0.361986,0.168471,0.210911
3.46033,0.967393,0.3273,-0.676293,-0.256546,-2.8012,-0.552514,0.281713,10.1176,5.33394,0.30614,3.60567,0.145407,-0.0179003,-0.0291319,-0.0183128,-0.00295022,0.000175566,0.00140708,-3.47965,6.68942,1.79172,-3.52405,4.5902,3.06524,-0.282743,0.0335103,0.217817,-0.389557,0.163363,0.24295,-0.262137,0.0371494,0.199131,-0.368607,0.167244,0.218605
3.46531,0.992345,0.347518,-0.673052,-0.238086,-2.81227,-0.541911,0.287105,10.1134,5.33083,0.308184,3.59946,0.14495,-0.0189476,-0.0311344,-0.0195591,-0.00314963,0.000109956,0.00147233,-3.50323,6.68991,1.79882,-3.54286,4.61708,3.11301,-0.289027,0.0376991,0.217817,-0.408407,0.19059,0.289027,-0.26855,0.0372805,0.203588,-0.3781,0.172812,0.235401
3.47033,1.01043,0.360082,-0.67211,-0.221558,-2.82355,-0.528164,0.294495,10.1074,5.32649,0.310744,3.59099,0.144259,-0.019798,-0.0329909,-0.0207597,-0.00333093,-1.25366e-05,0.0015175,-3.52869,6.69029,1.80025,-3.55527,4.63766,3.16245,-0.297404,0.0376991,0.207345,-0.404218,0.19059,0.307876,-0.275471,0.0373809,0.204489,-0.384365,0.177076,0.252785
3.47531,1.02466,0.36476,-0.676306,-0.207572,-2.83108,-0.518185,0.299515,10.1034,5.32367,0.312788,3.58601,0.14395,-0.0199906,-0.0329803,-0.0207684,-0.00337326,4.89904e-05,0.00151621,-3.5369,6.69057,1.80451,-3.54685,4.61948,3.18418,-0.284838,0.0376991,0.215723,-0.366519,0.161268,0.284838,-0.277703,0.0374568,0.207166,-0.380112,0.173309,0.260424
3.4803,1.03901,0.365936,-0.676527,-0.196213,-2.8393,-0.509625,0.305752,10.0987,5.31996,0.315128,3.57798,0.143311,-0.0206711,-0.0340682,-0.0214338,-0.00349788,9.26212e-05,0.00154961,-3.54868,6.69435,1.80856,-3.55627,4.62491,3.18511,-0.291121,0.0418879,0.217817,-0.400029,0.178024,0.261799,-0.280906,0.0385144,0.209708,-0.384866,0.174435,0.260752
3.4853,1.04688,0.363164,-0.683421,-0.18347,-2.84664,-0.504425,0.312156,10.0939,5.31636,0.318106,3.57098,0.142894,-0.0212752,-0.0348253,-0.0219001,-0.00363593,0.000197551,0.00158151,-3.56318,6.69539,1.81244,-3.54559,4.63872,3.17301,-0.297404,0.0397935,0.219911,-0.36233,0.186401,0.24295,-0.284851,0.0388203,0.212148,-0.379478,0.177296,0.256495
3.49032,1.05611,0.359404,-0.687214,-0.166906,-2.85263,-0.498941,0.318306,10.0892,5.31278,0.320494,3.56384,0.14236,-0.0219597,-0.0361543,-0.022656,-0.0037879,0.000217037,0.00162122,-3.56502,6.70097,1.8138,-3.55534,4.66619,3.18233,-0.286932,0.0460767,0.215723,-0.400029,0.201062,0.270177,-0.285349,0.0405584,0.213004,-0.3844,0.182989,0.259773
3.4953,1.05637,0.358656,-0.688869,-0.149934,-2.85954,-0.493556,0.324153,10.0846,5.30939,0.322678,3.55695,0.141873,-0.0225586,-0.0370013,-0.0231627,-0.00390874,0.000314528,0.00165512,-3.5756,6.70772,1.81563,-3.55382,4.67254,3.20503,-0.297404,0.0502655,0.217817,-0.38118,0.188496,0.293215,-0.288226,0.042875,0.214153,-0.383632,0.184303,0.267754
3.50035,1.05626,0.366676,-0.691523,-0.135618,-2.87362,-0.493396,0.33021,10.0799,5.30591,0.325004,3.54986,0.141356,-0.0228094,-0.0371823,-0.0231909,-0.00396157,0.000439609,0.001661,-3.56704,6.71385,1.81784,-3.55365,4.66768,3.22388,-0.278555,0.0523599,0.219911,-0.383274,0.180118,0.29531,-0.2859,0.0451564,0.215538,-0.383546,0.183296,0.274382
3.5053,1.05576,0.386283,-0.692071,-0.124822,-2.88889,-0.496772,0.33803,10.0736,5.30125,0.327692,3.5404,0.140603,-0.0236707,-0.0384258,-0.023895,-0.00410465,0.000503402,0.0016967,-3.5716,6.71823,1.8274,-3.57814,4.65684,3.25073,-0.291121,0.0523599,0.240855,-0.435634,0.173835,0.314159,-0.287139,0.0468662,0.221547,-0.395909,0.18105,0.283823
3.51034,1.05523,0.419923,-0.68669,-0.116319,-2.90075,-0.503006,0.342278,10.0706,5.29882,0.329906,3.5358,0.140408,-0.0245708,-0.0393443,-0.0243352,-0.00426799,0.000745911,0.00175425,-3.57512,6.71902,1.838,-3.56514,4.68737,3.25859,-0.291121,0.0481711,0.249233,-0.368614,0.207345,0.29531,-0.288097,0.0471801,0.228207,-0.389343,0.187376,0.286586
3.51523,1.05198,0.447637,-0.682894,-0.110734,-2.91648,-0.509658,0.350413,10.0641,5.29398,0.332747,3.5257,0.139629,-0.0251808,-0.0408152,-0.0253164,-0.00440902,0.000617012,0.00177049,-3.59402,6.71587,1.83725,-3.57693,4.69814,3.24903,-0.30997,0.0418879,0.226195,-0.41469,0.196873,0.272271,-0.293236,0.0459368,0.227734,-0.395298,0.189607,0.283224
3.52024,1.05605,0.474128,-0.679384,-0.113287,-2.92684,-0.51294,0.356858,10.059,5.29037,0.33561,3.51935,0.139275,-0.0255592,-0.0419287,-0.0259241,-0.00453394,0.000493211,0.00177552,-3.58478,6.71336,1.83986,-3.59508,4.71865,3.24727,-0.282743,0.0418879,0.234572,-0.43354,0.207345,0.280649,-0.290722,0.0449669,0.229373,-0.404459,0.193856,0.282607
3.52528,1.06161,0.491234,-0.674546,-0.1127,-2.93242,-0.522241,0.362806,10.0545,5.28672,0.337665,3.511,0.138618,-0.0261368,-0.0431511,-0.0267373,-0.00464298,0.000422194,0.00179176,-3.60181,6.7114,1.84105,-3.60295,4.71972,3.26743,-0.30997,0.0418879,0.232478,-0.420973,0.194779,0.312065,-0.295353,0.0442261,0.23012,-0.408432,0.194078,0.289694
3.53031,1.06906,0.500352,-0.668487,-0.108996,-2.93376,-0.537003,0.362806,10.0545,5.28672,0.337665,3.511,0.138618,-0.0263995,-0.0437614,-0.0271713,-0.00469675,0.000342062,0.00180568,-3.6147,6.70989,1.84195,-3.60891,4.72053,3.28269,-0.30997,0.0418879,0.232478,-0.420973,0.194779,0.312065,-0.29886,0.0436652,0.230685,-0.411441,0.194246,0.295061
3.53531,1.06999,0.504344,-0.661623,-0.105299,-2.93195,-0.552906,0.377476,10.0428,5.27802,0.343501,3.49396,0.137494,-0.0275854,-0.0455225,-0.0282522,-0.00495152,0.000423566,0.00184234,-3.63553,6.70873,1.8498,-3.60946,4.72598,3.28429,-0.322537,0.0418879,0.251327,-0.412596,0.198968,0.297404,-0.304523,0.0432401,0.235622,-0.411717,0.195376,0.295621
3.54033,1.06627,0.503466,-0.654543,-0.101569,-2.92766,-0.569895,0.377476,10.0428,5.27802,0.343501,3.49396,0.137494,-0.0281538,-0.0461855,-0.0286827,-0.00503934,0.000492475,0.00187992,-3.65142,6.70783,1.8558,-3.60988,4.73014,3.2855,-0.322537,0.0418879,0.251327,-0.412596,0.198968,0.297404,-0.308842,0.0429159,0.239388,-0.411928,0.196237,0.296049
3.5453,1.07462,0.502108,-0.641917,-0.092175,-2.92681,-0.584628,0.386403,10.0355,5.27255,0.346777,3.48433,0.13699,-0.0287393,-0.0467651,-0.0289239,-0.00514625,0.000612106,0.0018904,-3.64507,6.7099,1.8627,-3.61414,4.72846,3.29351,-0.301593,0.0460767,0.257611,-0.420973,0.194779,0.307876,-0.307117,0.0436681,0.243725,-0.414081,0.19589,0.298864
3.55021,1.07879,0.496582,-0.631593,-0.0838662,-2.92178,-0.59606,0.393665,10.0303,5.26854,0.350429,3.47495,0.136473,-0.0289762,-0.0474686,-0.0293116,-0.0052466,0.000614362,0.00188469,-3.64029,6.71142,1.86241,-3.61736,4.73196,3.31499,-0.301593,0.0460767,0.24295,-0.420973,0.198968,0.330914,-0.305815,0.0442356,0.243543,-0.415705,0.196615,0.306415
3.55534,1.08561,0.485787,-0.625837,-0.0705642,-2.91573,-0.610486,0.399125,10.026,5.26526,0.352487,3.46843,0.136022,-0.0292316,-0.0480302,-0.0296479,-0.00531417,0.000588119,0.00188493,-3.64026,6.71261,1.86218,-3.628,4.73226,3.28404,-0.305782,0.0460767,0.24295,-0.437729,0.196873,0.261799,-0.305807,0.0446847,0.243398,-0.421076,0.196678,0.295533
3.56031,1.10094,0.481983,-0.621133,-0.0581056,-2.90662,-0.631386,0.408127,10.0187,5.25985,0.355537,3.45733,0.1352,-0.0298645,-0.0489077,-0.030095,-0.00544416,0.000767161,0.00191456,-3.6384,6.72107,1.86201,-3.62894,4.74451,3.2768,-0.303687,0.0586431,0.24295,-0.423068,0.207345,0.284838,-0.305303,0.0480038,0.243291,-0.42155,0.199214,0.29299
3.56533,1.11798,0.487998,-0.618057,-0.0451145,-2.89514,-0.649874,0.414257,10.0137,5.25627,0.358008,3.45094,0.134892,-0.0301515,-0.0494102,-0.0303005,-0.00554623,0.000885327,0.00193073,-3.63144,6.72851,1.85788,-3.61673,4.76846,3.30838,-0.297404,0.0607375,0.232478,-0.395841,0.219911,0.339292,-0.303409,0.0510572,0.240698,-0.415385,0.204177,0.304093
3.57032,1.14221,0.500341,-0.623377,-0.040104,-2.88431,-0.661418,0.422286,10.0074,5.2513,0.3609,3.44094,0.13423,-0.0307987,-0.0506266,-0.0310313,-0.00568388,0.000877328,0.00194706,-3.6372,6.73164,1.85874,-3.62928,4.7697,3.3138,-0.30997,0.0565487,0.24295,-0.441917,0.205251,0.312065,-0.304976,0.052369,0.241236,-0.421723,0.204434,0.305997
3.5753,1.15924,0.524377,-0.623708,-0.0343385,-2.87645,-0.670482,0.429914,10.0015,5.24673,0.364288,3.43232,0.13372,-0.0325021,-0.0526066,-0.032192,-0.00599095,0.00112898,0.00203006,-3.66362,6.73164,1.87608,-3.63487,4.77305,3.32501,-0.335103,0.0523599,0.286932,-0.43354,0.207345,0.322537,-0.312159,0.0523668,0.252131,-0.424541,0.205128,0.309941
3.58033,1.18023,0.542422,-0.626691,-0.0318086,-2.87394,-0.67836,0.436862,9.99579,5.24249,0.366581,3.42374,0.133176,-0.0324335,-0.0530712,-0.0324652,-0.00600196,0.00096672,0.00199946,-3.6543,6.73163,1.87257,-3.6481,4.76834,3.3479,-0.301593,0.0523599,0.24295,-0.452389,0.201062,0.343481,-0.309625,0.0523652,0.249929,-0.43122,0.204153,0.317985
3.58532,1.19729,0.551542,-0.638503,-0.0358621,-2.86757,-0.690304,0.445778,9.98826,5.23681,0.369928,3.41486,0.132716,-0.0327155,-0.0543984,-0.0333432,-0.00613537,0.000635715,0.00198031,-3.66012,6.72924,1.86674,-3.66307,4.77926,3.33818,-0.316254,0.0481711,0.234572,-0.462861,0.213628,0.303687,-0.311208,0.0513635,0.246261,-0.438777,0.206416,0.314571
3.59033,1.21251,0.554222,-0.644543,-0.0447822,-2.86187,-0.702733,0.454448,9.98147,5.23172,0.373348,3.40279,0.131785,-0.0336886,-0.0563811,-0.0345903,-0.00632724,0.00054227,0.00200446,-3.67563,6.72253,1.87585,-3.68145,4.78034,3.35644,-0.32882,0.0397935,0.270177,-0.477522,0.207345,0.341386,-0.315424,0.0485935,0.251987,-0.448053,0.206638,0.320991
3.59533,1.22873,0.561125,-0.641313,-0.0614825,-2.85623,-0.704986,0.468648,9.97013,5.22319,0.378965,3.38531,0.130676,-0.0353952,-0.0592017,-0.0361756,-0.0066901,0.000720291,0.00207526,-3.68556,6.72473,1.88437,-3.68449,4.81741,3.38598,-0.326726,0.0523599,0.274366,-0.454484,0.238761,0.364425,-0.318126,0.049494,0.257337,-0.449591,0.214318,0.331375
3.60032,1.24638,0.569858,-0.631458,-0.084758,-2.85154,-0.698867,0.468648,9.97013,5.22319,0.378965,3.38531,0.130676,-0.0363618,-0.0606621,-0.036981,-0.00686531,0.000845827,0.00213838,-3.69312,6.72639,1.89084,-3.68681,4.84558,3.40843,-0.326726,0.0523599,0.274366,-0.454484,0.238761,0.364425,-0.32018,0.0501785,0.261404,-0.450759,0.220156,0.339268
3.60532,1.2569,0.572991,-0.617356,-0.0988918,-2.84783,-0.698545,0.477979,9.96283,5.21752,0.383157,3.37458,0.130119,-0.0371183,-0.0615187,-0.0374963,-0.00704124,0.000958084,0.00215299,-3.7044,6.72765,1.89657,-3.68956,4.83321,3.39563,-0.333009,0.0523599,0.27646,-0.456578,0.20944,0.320442,-0.323247,0.0507,0.265004,-0.45215,0.217594,0.334768
3.61033,1.2667,0.572465,-0.602649,-0.11173,-2.84982,-0.702362,0.487055,9.95584,5.21207,0.387422,3.36438,0.129639,-0.0374493,-0.0618082,-0.0376174,-0.00714363,0.00102738,0.00214114,-3.70193,6.7286,1.90093,-3.69166,4.81653,3.41012,-0.320442,0.0523599,0.27646,-0.456578,0.203156,0.356047,-0.322576,0.0510973,0.267746,-0.45321,0.214138,0.339862
3.61532,1.27273,0.58266,-0.586139,-0.123295,-2.85465,-0.707313,0.495267,9.949,5.20699,0.390017,3.35346,0.128762,-0.0388062,-0.064117,-0.0389655,-0.00742593,0.00120578,0.00221503,-3.71476,6.73996,1.90027,-3.70316,4.84006,3.40973,-0.337198,0.0712094,0.265988,-0.477522,0.234572,0.339292,-0.326064,0.0558956,0.267327,-0.459011,0.219013,0.339726
3.62034,1.28199,0.601567,-0.571091,-0.138384,-2.85604,-0.704724,0.503435,9.94252,5.20195,0.393487,3.34398,0.128266,-0.0391915,-0.0653563,-0.0396707,-0.00757518,0.00110671,0.00221359,-3.7098,6.74384,1.89576,-3.71195,4.85565,3.418,-0.320442,0.0628319,0.255516,-0.477522,0.232478,0.351858,-0.324716,0.0575587,0.264495,-0.463449,0.222241,0.342635
3.62531,1.28763,0.62073,-0.55719,-0.148054,-2.85879,-0.708924,0.512558,9.93518,5.1966,0.397265,3.33422,0.127784,-0.039395,-0.0652992,-0.0395185,-0.00763255,0.00123982,0.00220074,-3.69872,6.74445,1.90109,-3.71167,4.84575,3.42141,-0.312065,0.0586431,0.278555,-0.462861,0.213628,0.34767,-0.321704,0.0578169,0.267843,-0.463309,0.220191,0.343834
3.6303,1.2916,0.636387,-0.54895,-0.155682,-2.87031,-0.718644,0.520227,9.92939,5.19181,0.401131,3.32479,0.127316,-0.0395462,-0.0659161,-0.0399365,-0.00774473,0.00116673,0.00218523,-3.70313,6.74723,1.89561,-3.71245,4.84301,3.41406,-0.326726,0.0628319,0.253422,-0.464956,0.217817,0.333009,-0.322903,0.0590141,0.2644,-0.463702,0.219624,0.34125
