time,res_0,res_1,res_2,res_3,res_4,res_5,m_0,m_1,m_2,m_3,m_4,m_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5
2.36533,-0.294186,-0.0535695,-0.200133,-0.225994,-3.96806,0.672894,0.382442,0.915822,0.520078,-0.0457829,0.434256,0.143164,-0.0980682,10.321,5.4824,0.194417,3.93096,0.183306,0.00244703,-0.00372704,-0.00419395,0.000816016,-0.00181704,-0.00094214,4.73937,6.72835,1.69039,-3.55625,6.08523,-3.08842
2.37028,-0.298229,-0.0579779,-0.220193,-0.226396,-3.8236,0.764656,0.291706,0.698541,0.396688,-0.0349208,0.331227,0.109198,-0.0980682,10.321,5.4824,0.194417,3.93096,0.183306,0.0025348,-0.00377152,-0.00427836,0.000849954,-0.00188468,-0.000988196,4.75619,6.73503,1.68906,-3.55748,6.10022,-3.0819
2.37537,-0.323348,-0.0492566,-0.232867,-0.250656,-3.75076,0.779117,0.484997,1.47043,1.03219,-1.04746,0.817011,0.160931,-0.101987,10.3172,5.4793,0.194221,3.92909,0.182739,0.00289135,-0.0048359,-0.00488646,0.00103321,-0.00217201,-0.00103521,4.78422,6.7378,1.69933,-3.58658,6.14128,-3.07249
2.38025,-0.377264,-0.0551313,-0.24817,-0.248747,-3.76556,0.718738,0.318948,1.0523,0.718666,-0.61747,0.463685,-0.532102,-0.103917,10.3152,5.47773,0.19423,3.92819,0.182569,0.00309806,-0.00528981,-0.00515043,0.00113218,-0.00232589,-0.00107721,4.80118,6.74212,1.70609,-3.60307,6.15718,-3.10752
2.38519,-0.425732,-0.0518869,-0.238106,-0.274298,-3.69832,0.669278,0.780208,1.81172,1.26657,-1.19705,1.27801,-0.456417,-0.105979,10.3132,5.47608,0.194121,3.92721,0.182211,0.00342076,-0.00604811,-0.00568366,0.00126048,-0.00257306,-0.0011406,4.84712,6.74312,1.71605,-3.63547,6.23652,-3.13882
2.39024,-0.482147,-0.0733446,-0.252671,-0.224907,-3.69754,0.558698,0.722965,0.843143,0.496863,0.0867679,0.534628,-0.290462,-0.109188,10.3103,5.47386,0.193841,3.92607,0.182114,0.0039046,-0.00648132,-0.00605965,0.00144271,-0.00283951,-0.00125421,4.89202,6.7486,1.71414,-3.63362,6.27127,-3.15879
2.39517,-0.497753,-0.0775353,-0.262353,-0.221918,-3.54916,0.484039,0.454185,1.62562,1.03289,-0.482574,0.762352,0.0959683,-0.110359,10.3086,5.47242,0.19397,3.92508,0.181737,0.0042188,-0.00710243,-0.00644265,0.00160945,-0.00309428,-0.00133638,4.91641,6.75841,1.71903,-3.64697,6.30198,-3.15396
2.40047,-0.503286,-0.084633,-0.279991,-0.209855,-3.54129,0.498703,0.44361,1.06836,0.703176,-0.837606,0.504139,0.283168,-0.113819,10.3054,5.47002,0.193693,3.92389,0.18164,0.00452635,-0.00790526,-0.00695856,0.00173362,-0.00338276,-0.00139041,4.94376,6.76388,1.7238,-3.6712,6.32421,-3.13519
2.40535,-0.511057,-0.0744101,-0.281834,-0.186064,-3.60125,0.591661,0.432596,1.65148,1.01328,-0.555759,0.760444,0.336631,-0.115964,10.3027,5.46786,0.193875,3.92257,0.18124,0.00488979,-0.00873413,-0.00744668,0.00191342,-0.0037297,-0.00147197,4.96666,6.77568,1.72638,-3.68633,6.35411,-3.11498
2.41041,-0.505782,-0.0700541,-0.287774,-0.18729,-3.6023,0.68698,0.328273,1.25322,0.768923,-0.421735,0.577059,0.255451,-0.115964,10.3027,5.46786,0.193875,3.92257,0.18124,0.00504188,-0.00902264,-0.00766152,0.00198671,-0.00387302,-0.00153106,4.98467,6.78495,1.72841,-3.69823,6.37763,-3.09908
2.41533,-0.519564,-0.0544969,-0.299641,-0.219228,-3.6844,0.69731,0.489229,1.26678,0.867195,-0.948582,0.695882,0.0690291,-0.118593,10.2992,5.46502,0.193792,3.92071,0.180891,0.00543977,-0.0101135,-0.00830454,0.0021998,-0.00417806,-0.00158683,5.01263,6.78842,1.73543,-3.72376,6.41186,-3.09569
2.42037,-0.544137,-0.0591495,-0.324587,-0.206098,-3.83396,0.628541,0.636102,0.275112,0.211618,-0.354503,0.147742,-0.433669,-0.120874,10.2966,5.46299,0.193826,3.91957,0.180667,0.00590659,-0.0105381,-0.00870264,0.0023667,-0.00448626,-0.00167384,5.05288,6.78762,1.73769,-3.73361,6.42143,-3.12458
2.42538,-0.56553,-0.06001,-0.328407,-0.200131,-3.81739,0.534131,0.388319,0.989376,0.714401,-0.336263,0.811428,-0.447115,-0.12407,10.2928,5.46006,0.193707,3.91786,0.180352,0.00634447,-0.0114373,-0.00920607,0.00255479,-0.00477081,-0.00172819,5.07594,6.78587,1.74418,-3.74305,6.47708,-3.15499
2.43031,-0.592978,-0.0725541,-0.330448,-0.186381,-3.86079,0.411392,0.589272,0.858263,0.729844,-0.51215,0.75234,0.290954,-0.126385,10.2892,5.45705,0.193531,3.91572,0.179946,0.00688624,-0.0125963,-0.00991566,0.00282803,-0.00507482,-0.00179641,5.11145,6.7777,1.75614,-3.75699,6.5284,-3.13699
2.43521,-0.622843,-0.103198,-0.328423,-0.181152,-3.8868,0.291066,0.363051,0.893284,0.650434,-0.911963,0.728514,-0.101138,-0.129796,10.2849,5.45372,0.193461,3.91376,0.179635,0.00721411,-0.0138126,-0.0106056,0.00297071,-0.00539358,-0.00181551,5.13303,6.77603,1.7621,-3.78129,6.57698,-3.14433
2.44031,-0.643524,-0.128174,-0.323399,-0.193124,-3.86601,0.300166,0.637437,1.43069,0.904379,-0.565937,0.640532,0.0174687,-0.133959,10.2799,5.44986,0.193355,3.91161,0.179348,0.00791927,-0.0149601,-0.0113296,0.00328006,-0.00592795,-0.00194156,5.17057,6.78527,1.76599,-3.7974,6.60296,-3.14433
2.44533,-0.694194,-0.146579,-0.324615,-0.181351,-3.80482,0.360309,0.569313,1.30597,0.769046,-0.611388,0.694344,-0.113941,-0.135877,10.2768,5.44726,0.193308,3.90978,0.179101,0.00847778,-0.0159605,-0.0119692,0.00356937,-0.00628304,-0.00203507,5.20424,6.79567,1.7649,-3.81444,6.63941,-3.15291
2.45023,-0.749961,-0.148872,-0.318114,-0.194425,-3.69002,0.4646,0.376356,1.36203,0.868864,-0.986161,0.924903,0.289204,-0.140066,10.2715,5.44316,0.193271,3.90743,0.178761,0.00888647,-0.0175821,-0.0128687,0.00374497,-0.00674957,-0.00207061,5.22573,6.80115,1.76723,-3.84083,6.69516,-3.13547
2.45536,-0.809057,-0.14311,-0.309002,-0.198173,-3.63617,0.451725,0.277236,1.46599,0.868641,-0.629906,0.840982,-0.0345242,-0.143527,10.2664,5.43906,0.193152,3.90476,0.178342,0.00936613,-0.0190918,-0.0136445,0.00401337,-0.00713682,-0.00212451,5.24087,6.81255,1.76664,-3.85869,6.74175,-3.13908
2.46026,-0.831357,-0.152466,-0.310609,-0.189645,-3.58908,0.364713,0.553592,0.722892,0.555038,-0.0337648,0.554828,-0.292532,-0.146859,10.2624,5.43613,0.193093,3.90327,0.178132,0.010044,-0.0198353,-0.0141457,0.00426351,-0.00757299,-0.00223028,5.2737,6.80951,1.77327,-3.86002,6.77818,-3.15856
2.4655,-0.825047,-0.169494,-0.312023,-0.244991,-3.60142,0.255489,0.818503,0.90886,0.663555,-0.23469,0.335782,0.0824548,-0.150301,10.2571,5.43186,0.193024,3.90049,0.177684,0.0111682,-0.0209495,-0.0149406,0.0047706,-0.00822732,-0.00241279,5.3249,6.81065,1.78191,-3.86725,6.78744,-3.15356
2.47033,-0.842532,-0.189478,-0.305271,-0.271922,-3.68184,0.145083,0.345995,1.1809,0.737702,-1.18927,0.833445,0.355363,-0.153667,10.252,5.42783,0.193031,3.89796,0.177352,0.0114869,-0.0227658,-0.0159548,0.00493318,-0.00866358,-0.00242603,5.34497,6.81596,1.78258,-3.89845,6.83872,-3.13199
2.47521,-0.866086,-0.21132,-0.305452,-0.224829,-3.76714,0.141104,0.674866,0.815512,0.502283,-0.381379,0.613279,0.356777,-0.157286,10.2465,5.42356,0.192963,3.89535,0.177039,0.0122871,-0.0240829,-0.0168213,0.00529114,-0.00922503,-0.00253235,5.38575,6.81892,1.78154,-3.90893,6.88068,-3.10975
2.48033,-0.875002,-0.209498,-0.309073,-0.276199,-3.75102,0.233971,0.592169,1.34838,0.755072,-1.0167,0.751785,-0.260228,-0.1615,10.2398,5.41828,0.192988,3.89197,0.1767,0.0130492,-0.0259606,-0.0179509,0.00566101,-0.00986168,-0.0026214,5.42189,6.83186,1.77746,-3.93744,6.92386,-3.12831
2.48526,-0.826426,-0.170469,-0.300303,-0.275914,-3.65164,0.369265,0.536014,1.90355,1.11284,-0.0553874,0.897877,-0.318354,-0.166786,10.2335,5.41346,0.192402,3.88935,0.176545,0.0141845,-0.0272856,-0.0186714,0.00616444,-0.0105065,-0.00279297,5.4503,6.84823,1.77683,-3.93977,6.96279,-3.15041
2.49026,-0.763087,-0.125993,-0.293531,-0.252501,-3.54182,0.487261,0.407776,1.44813,0.8466,-0.0421364,0.683066,-0.24219,-0.166786,10.2335,5.41346,0.192402,3.88935,0.176545,0.0147974,-0.0276608,-0.0189145,0.00645579,-0.0108103,-0.00291951,5.47224,6.86088,1.77635,-3.94157,6.99286,-3.16749
2.49524,-0.739552,-0.118658,-0.309501,-0.179157,-3.52124,0.519403,-0.288119,0.084906,0.113089,0.502114,0.220008,0.304588,-0.173823,10.2216,5.40415,0.192743,3.88346,0.175699,0.0154209,-0.0294926,-0.0196074,0.00677965,-0.0112785,-0.00291217,5.45399,6.85664,1.77995,-3.9281,7.01083,-3.14778
2.50023,-0.741569,-0.142371,-0.336398,-0.143994,-3.54682,0.362048,-0.544633,-0.930071,-0.509991,0.140408,-0.493627,0.00259801,-0.178132,10.2139,5.39789,0.192648,3.87921,0.175197,0.0152779,-0.0303727,-0.0198348,0.00677861,-0.0112155,-0.00280536,5.42168,6.84764,1.78349,-3.92377,6.98352,-3.14696
2.50526,-0.745408,-0.163815,-0.351871,-0.153638,-3.49873,0.183335,-0.413876,-0.706777,-0.38755,0.106698,-0.375116,0.00197427,-0.178132,10.2139,5.39789,0.192648,3.87921,0.175197,0.0147958,-0.0301279,-0.0195888,0.00656344,-0.0109547,-0.0027162,5.39694,6.84075,1.78621,-3.92045,6.96261,-3.14633
2.51017,-0.752501,-0.168055,-0.357084,-0.131922,-3.41772,0.136778,-0.0407051,-0.677922,-0.452275,0.0855771,-0.73652,0.496851,-0.185762,10.2015,5.38813,0.192439,3.87297,0.174524,0.0154712,-0.0312651,-0.0201632,0.00688466,-0.011429,-0.00274167,5.39482,6.84131,1.78509,-3.91797,6.90645,-3.11353
2.51521,-0.767634,-0.143067,-0.351539,-0.104113,-3.2217,0.169439,-0.114872,-0.784424,-0.572401,0.357394,-0.917501,0.394265,-0.189368,10.1957,5.38352,0.192429,3.87003,0.1742,0.0158326,-0.0310904,-0.0200797,0.00704799,-0.0116297,-0.00276763,5.38762,6.84523,1.78101,-3.90806,6.83355,-3.08656
2.52043,-0.761762,-0.099352,-0.34091,-0.122101,-2.94948,0.209258,-0.0865286,-0.590877,-0.431168,0.269211,-0.691119,0.296985,-0.189368,10.1957,5.38352,0.192429,3.87003,0.1742,0.0158669,-0.0303672,-0.0197348,0.00706831,-0.0116025,-0.00278069,5.382,6.84828,1.77783,-3.90034,6.77673,-3.06555
2.52534,-0.871416,-0.0462927,-0.312259,-0.142735,-2.91039,0.232767,0.579844,1.02342,0.828737,-1.25681,0.650964,-0.0351995,-0.198098,10.181,5.37227,0.192836,3.86326,0.17339,0.0168759,-0.033369,-0.0214233,0.00748838,-0.0126451,-0.00286047,5.41613,6.84364,1.79128,-3.93395,6.81214,-3.06868
2.53051,-1.14962,-0.0136999,-0.297711,-0.0769902,-3.23218,0.279391,0.437753,0.772627,0.625654,-0.948827,0.491445,-0.0265738,-0.198098,10.181,5.37227,0.192836,3.86326,0.17339,0.0171364,-0.0344726,-0.0221548,0.00759006,-0.0129784,-0.00290705,5.44321,6.83995,1.80194,-3.9606,6.84022,-3.07116
2.53558,-1.32909,0.0130501,-0.291061,-0.0738003,-3.42144,0.221286,1.08324,0.743364,0.471609,-1.85026,0.361109,-0.475707,-0.202727,10.1721,5.36527,0.192648,3.85863,0.172941,0.0181863,-0.0368205,-0.0238561,0.00809945,-0.013933,-0.00302979,5.51174,6.84422,1.80263,-4.01152,6.86113,-3.10323
2.54037,-1.36638,0.0516214,-0.266192,-0.0570788,-3.37551,0.120989,1.24432,2.19937,1.44094,-0.301508,1.64369,0.115857,-0.212217,10.1555,5.35267,0.192517,3.85103,0.172194,0.0204555,-0.0402857,-0.0258806,0.00913992,-0.0154054,-0.00328308,5.5829,6.84843,1.80699,-4.02066,6.96752,-3.09758
2.54557,-1.34577,0.0720223,-0.248576,-0.0875571,-3.39384,-0.0363755,0.938091,1.65811,1.08633,-0.227307,1.23918,0.0873449,-0.212217,10.1555,5.35267,0.192517,3.85103,0.172194,0.0217744,-0.0416335,-0.026828,0.00971366,-0.0161352,-0.00348052,5.64108,6.85188,1.81055,-4.02813,7.05451,-3.09296
2.55033,-1.31764,0.0640148,-0.263192,-0.114667,-3.47923,-0.140547,0.542116,0.00681116,0.00408339,-0.422287,0.301852,0.0513589,-0.217118,10.1466,5.34586,0.192528,3.84682,0.171783,0.0225208,-0.0431706,-0.0278556,0.0100331,-0.0167579,-0.00353351,5.67506,6.84874,1.80769,-4.03914,7.08796,-3.0897
2.55528,-1.30116,0.0471636,-0.290568,-0.133509,-3.58692,-0.142723,0.684114,-0.0744786,-0.119915,-0.877208,0.291988,0.0154629,-0.222006,10.1386,5.3401,0.192547,3.84376,0.171538,0.0230438,-0.0447121,-0.0290552,0.0101982,-0.017469,-0.0035737,5.72023,6.84855,1.7991,-4.06263,7.12644,-3.08853
2.56035,-1.31063,0.0211154,-0.326754,-0.156665,-3.7403,0.00310909,0.657399,0.4239,0.342093,-1.24912,0.430208,0.0398617,-0.227239,10.1276,5.33134,0.192542,3.83785,0.171013,0.0238456,-0.0475331,-0.0308373,0.0106047,-0.0183008,-0.00362471,5.76277,6.8449,1.80289,-4.09691,7.16123,-3.08619
2.56526,-1.30367,0.00776437,-0.350342,-0.197456,-3.83795,0.158173,0.697222,1.59382,1.17882,-1.41594,0.656124,0.175685,-0.234453,10.1153,5.32213,0.192473,3.83251,0.17061,0.0252109,-0.0509461,-0.0328361,0.011189,-0.0196113,-0.00377409,5.80156,6.84676,1.81907,-4.13503,7.17984,-3.07601
2.57025,-1.31186,-0.0185209,-0.374806,-0.225373,-3.89842,0.231022,0.530949,1.21372,0.897698,-1.07827,0.499652,0.133788,-0.234453,10.1153,5.32213,0.192473,3.83251,0.17061,0.0258629,-0.0525413,-0.0338701,0.0114793,-0.020242,-0.003881,5.83151,6.84819,1.83157,-4.16448,7.19421,-3.06816
2.57542,-1.30474,-0.00385352,-0.383476,-0.227368,-3.85952,0.209543,0.453666,2.1624,1.29349,-1.08953,1.2519,-0.27002,-0.246051,10.095,5.30676,0.192383,3.82331,0.16981,0.0273923,-0.0574262,-0.0364277,0.0121889,-0.0217654,-0.00400711,5.85686,6.86472,1.83154,-4.19568,7.26499,-3.08831
2.58029,-1.30423,0.0533689,-0.369729,-0.224442,-3.79663,0.110993,0.623497,3.145,2.05469,-0.35244,1.5701,-0.47329,-0.252038,10.0841,5.29852,0.192442,3.81837,0.169368,0.0296421,-0.0610153,-0.0381525,0.0132616,-0.0231913,-0.00427144,5.88594,6.88002,1.84479,-4.2065,7.33254,-3.12096
2.58527,-1.29629,0.0577614,-0.383483,-0.272981,-3.92593,0.0341394,0.750328,0.925708,0.630281,-0.582546,0.581194,-0.206265,-0.257991,10.0713,5.28847,0.192528,3.81164,0.168812,0.0313678,-0.0639464,-0.0399166,0.0140876,-0.0243801,-0.00443043,5.93064,6.88159,1.84877,-4.22284,7.36832,-3.13504
2.59026,-1.25536,0.0438236,-0.395893,-0.32368,-4.07813,0.039145,0.632855,0.659017,0.415229,-0.816673,0.602124,0.0815831,-0.263256,10.0599,5.27957,0.192917,3.80576,0.16826,0.0324779,-0.0670126,-0.0418009,0.0145811,-0.0254531,-0.00451781,5.97029,6.88278,1.84782,-4.24524,7.41497,-3.13015
2.59529,-1.2368,0.06731,-0.389081,-0.355716,-4.11415,0.133899,0.46704,2.40303,1.48584,-1.18341,0.913871,0.537637,-0.271113,10.0475,5.27063,0.192882,3.80118,0.167938,0.0340601,-0.0710638,-0.0439766,0.0152537,-0.0270926,-0.00470725,5.99323,6.90227,1.8543,-4.27833,7.43853,-3.09635
2.60028,-1.25305,0.0861466,-0.391735,-0.310255,-4.04201,0.226674,0.51435,1.5233,0.977522,-0.153392,0.530161,0.274028,-0.276755,10.0341,5.25967,0.192612,3.79318,0.167394,0.0363249,-0.0740542,-0.0455141,0.016464,-0.0282497,-0.00491673,6.01971,6.91235,1.86078,-4.28349,7.44906,-3.07939
2.6055,-1.26149,0.11231,-0.386753,-0.262566,-3.92596,0.298362,0.46125,1.40586,0.941373,0.994672,1.28126,-0.108974,-0.283621,10.0222,5.25088,0.192523,3.7882,0.167036,0.0385566,-0.0763446,-0.0465073,0.0174188,-0.0292724,-0.00511271,6.04634,6.91196,1.86424,-4.25679,7.54737,-3.08809
2.61034,-1.23696,0.119997,-0.379631,-0.290361,-3.94147,0.348748,0.778244,1.03211,0.679846,0.025264,0.714354,-0.218669,-0.290509,10.0076,5.23941,0.192447,3.78055,0.166467,0.0409817,-0.0792351,-0.0481612,0.0185649,-0.0306113,-0.00532159,6.09035,6.91393,1.8667,-4.25718,7.59353,-3.10258
2.61533,-1.23944,0.153123,-0.339057,-0.27128,-3.74303,0.327116,0.558474,2.45058,1.5467,-0.774727,1.33934,0.0280835,-0.299193,9.99165,5.22741,0.192269,3.77331,0.165971,0.0431936,-0.0842855,-0.050736,0.0195723,-0.0323079,-0.00552373,6.11944,6.92817,1.87262,-4.2793,7.66123,-3.10259
2.62043,-1.24266,0.199403,-0.297596,-0.213193,-3.53205,0.190392,0.552897,2.40426,1.53108,-0.385554,1.17248,0.17728,-0.305063,9.97968,5.21812,0.192147,3.76725,0.165517,0.0457142,-0.0884864,-0.0528009,0.0208011,-0.0338532,-0.00577026,6.14753,6.9427,1.88043,-4.29136,7.71355,-3.09249
2.62551,-1.24669,0.242848,-0.269888,-0.210224,-3.4182,0.030772,0.419097,1.82243,1.16056,-0.29225,0.888742,0.134378,-0.305063,9.97968,5.21812,0.192147,3.76725,0.165517,0.0471716,-0.0904841,-0.0537826,0.0215144,-0.0346894,-0.00595299,6.16876,6.95367,1.88632,-4.30048,7.75309,-3.08486
2.63027,-1.23837,0.205476,-0.300916,-0.217758,-3.51905,-0.0714971,0.730138,-1.19738,-0.735605,-1.13048,-0.225801,-0.0589759,-0.322377,9.94593,5.19243,0.192048,3.75127,0.164384,0.0486564,-0.0955529,-0.0571053,0.0220023,-0.0365621,-0.00595586,6.21781,6.94156,1.8806,-4.32905,7.76998,-3.08758
2.63518,-1.25436,0.193752,-0.308544,-0.198936,-3.63006,-0.00307249,0.631032,0.309603,0.183141,-0.121689,0.109699,0.118509,-0.331662,9.92748,5.17856,0.191997,3.74281,0.163799,0.0508651,-0.0980764,-0.0587123,0.0229603,-0.0380845,-0.00612543,6.2546,6.9434,1.88002,-4.33295,7.77613,-3.0799
2.64038,-1.25975,0.207267,-0.298149,-0.199976,-3.65572,0.145389,0.761715,1.06289,0.710605,0.00888338,0.47902,0.269155,-0.338009,9.91456,5.16879,0.19205,3.73676,0.163384,0.0537782,-0.100691,-0.060294,0.0242651,-0.0397941,-0.00639287,6.29917,6.94726,1.8853,-4.33403,7.79848,-3.06202
2.64531,-1.2686,0.195624,-0.303848,-0.228938,-3.63959,0.217853,0.30361,0.0680068,0.0508276,-0.694637,0.0936322,0.134579,-0.349797,9.89331,5.15329,0.191838,3.72807,0.162868,0.0547667,-0.104158,-0.0623706,0.0245333,-0.0411557,-0.0064257,6.31864,6.94663,1.88518,-4.35245,7.80746,-3.05333
2.65021,-1.25717,0.177487,-0.306368,-0.258857,-3.53911,0.224294,0.426262,0.176793,0.138137,-0.82451,0.353788,-0.00384614,-0.353424,9.88093,5.14295,0.192247,3.72,0.162198,0.0555207,-0.107763,-0.0645151,0.0249911,-0.0419726,-0.00644338,6.34617,6.94387,1.88509,-4.3743,7.84049,-3.05372
2.65538,-1.22643,0.203826,-0.272278,-0.251888,-3.39425,0.210176,0.242712,2.48367,1.69375,-0.871808,1.15251,0.110677,-0.367668,9.85727,5.12609,0.1917,3.71124,0.161744,0.0578408,-0.114454,-0.067756,0.0258508,-0.0441981,-0.00662995,6.35486,6.9547,1.90218,-4.39981,7.88411,-3.04819
2.66031,-1.1965,0.232613,-0.239157,-0.210446,-3.27573,0.1683,0.712064,2.17308,1.24933,-0.377067,1.06501,0.256473,-0.376388,9.84073,5.1139,0.189431,3.70395,0.161608,0.0608369,-0.118828,-0.070045,0.0274618,-0.0458048,-0.00689315,6.39219,6.97403,1.89964,-4.41154,7.93505,-3.03288
2.66551,-1.18356,0.190385,-0.259229,-0.193099,-3.31005,0.0228951,0.560719,-1.09793,-0.677924,-0.449708,-0.490557,-0.331691,-0.385017,9.82324,5.10077,0.1915,3.69607,0.160721,0.0619387,-0.120519,-0.0716784,0.0275335,-0.0474613,-0.00694454,6.43131,6.9644,1.89599,-4.42391,7.92074,-3.05446
2.67046,-1.15494,0.151483,-0.283604,-0.192338,-3.31824,-0.0894562,0.42776,-0.837589,-0.517173,-0.343072,-0.374235,-0.25304,-0.385017,9.82324,5.10077,0.1915,3.69607,0.160721,0.0620815,-0.120063,-0.0719583,0.0275302,-0.04775,-0.0069639,6.4597,6.9574,1.89334,-4.4329,7.91036,-3.07012
2.67533,-1.15595,0.144969,-0.271541,-0.196169,-3.27667,-0.169936,0.480147,1.39427,0.774731,0.0535248,0.467253,0.327496,-0.402921,9.78693,5.07384,0.191083,3.67989,0.159712,0.065664,-0.125133,-0.0746085,0.029118,-0.0502266,-0.00720137,6.48292,6.97251,1.89134,-4.43287,7.92148,-3.04982
2.68025,-1.16712,0.140707,-0.2731,-0.22545,-3.23581,-0.158692,0.543838,0.862356,0.417836,-0.409552,0.372149,0.443507,-0.410836,9.76545,5.05667,0.191633,3.66753,0.158854,0.068059,-0.12936,-0.0770591,0.0303315,-0.0519131,-0.00735309,6.51355,6.98416,1.88507,-4.44459,7.9396,-3.02152
2.68533,-1.16104,0.154654,-0.289792,-0.225007,-3.17154,-0.0412741,0.412145,0.653533,0.316655,-0.310377,0.282032,0.33611,-0.410836,9.76545,5.05667,0.191633,3.66753,0.158854,0.0691546,-0.130419,-0.0778466,0.0308413,-0.0526911,-0.00747543,6.53756,6.9933,1.88016,-4.45378,7.9538,-2.99933
2.69027,-1.14069,0.116552,-0.320428,-0.207346,-3.17885,0.0627464,0.522042,-0.844323,-0.481001,-0.17919,-0.56502,0.195652,-0.429459,9.72513,5.02628,0.191564,3.64836,0.157724,0.0715102,-0.134176,-0.0803819,0.0317832,-0.0547327,-0.00755516,6.56995,6.98519,1.88126,-4.45863,7.92362,-2.98571
2.69554,-1.1327,0.0696713,-0.333836,-0.191881,-3.12417,0.171814,0.392146,-0.634236,-0.361317,-0.134603,-0.42443,0.146969,-0.429459,9.72513,5.02628,0.191564,3.64836,0.157724,0.0720672,-0.133459,-0.0804878,0.0319882,-0.0551588,-0.0076154,6.59592,6.97869,1.88214,-4.46252,7.89943,-2.97478
2.70022,-1.1417,0.067546,-0.321824,-0.207303,-3.02033,0.188138,0.176547,1.41765,0.956259,-0.297453,0.881777,-0.103249,-0.439565,9.70428,5.01081,0.19144,3.63897,0.157169,0.0738074,-0.13833,-0.08285,0.0327038,-0.0565916,-0.00771106,6.60323,6.98301,1.88881,-4.47084,7.94485,-2.98218
2.7054,-1.13303,0.052171,-0.319623,-0.227033,-3.04045,0.139441,0.610216,0.620903,0.484821,-0.174227,0.481728,-0.215429,-0.454258,9.67638,4.99067,0.191235,3.62766,0.156546,0.0765456,-0.142937,-0.0855608,0.033654,-0.0588313,-0.00788246,6.63958,6.97951,1.89519,-4.47677,7.98029,-2.99712
2.71018,-1.14789,0.0129204,-0.324637,-0.221854,-3.06219,0.0951834,-0.276649,-0.206242,-0.0950122,-1.47834,-0.0908478,0.096855,-0.464781,9.65609,4.97609,0.18923,3.61938,0.15631,0.0749614,-0.14706,-0.0878829,0.032963,-0.0590359,-0.00770458,6.62803,6.97813,1.89741,-4.51356,7.97276,-2.99123
2.7152,-1.14656,-0.0155703,-0.336835,-0.170999,-3.04699,-0.0292223,0.6032,0.916681,0.514485,-1.28493,0.581112,-0.0284926,-0.474494,9.63374,4.95896,0.190634,3.60813,0.155405,0.0765281,-0.153541,-0.0918271,0.0334204,-0.0613745,-0.00780717,6.66501,6.98631,1.89438,-4.54893,8.0104,-2.99366
2.72028,-1.20135,-0.0429128,-0.369891,-0.150608,-3.1354,-0.178047,0.457351,0.695034,0.390086,-0.974247,0.440603,-0.0216033,-0.474494,9.63374,4.95896,0.190634,3.60813,0.155405,0.0770513,-0.156401,-0.0937206,0.0336272,-0.0623568,-0.00788347,6.69333,6.99257,1.89207,-4.57602,8.03924,-2.99553
2.72541,-1.22917,-0.0455719,-0.389742,-0.107478,-3.23145,-0.33254,0.422824,1.49988,0.88647,-0.55958,0.883398,0.187745,-0.496146,9.58838,4.92568,0.190069,3.58818,0.154295,0.0799235,-0.164823,-0.0982566,0.0347422,-0.0651972,-0.00802882,6.71685,7.00442,1.89111,-4.59267,8.09082,-2.98389
2.73068,-1.21367,-0.0747303,-0.437528,-0.105988,-3.4899,-0.429999,0.116437,-0.285331,-0.146785,-0.726851,-0.0790338,0.234708,-0.507038,9.56249,4.90597,0.189843,3.57516,0.153538,0.0799649,-0.169167,-0.100898,0.0346878,-0.0661914,-0.00796911,6.72735,7.00035,1.89203,-4.61276,8.09042,-2.96749
2.73532,-1.16344,-0.0917927,-0.448817,-0.159397,-3.60678,-0.376981,0.655556,1.13095,0.822308,-1.52675,0.412479,0.369076,-0.51797,9.53832,4.88799,0.189821,3.56393,0.152915,0.0819027,-0.176285,-0.105186,0.0353952,-0.0687528,-0.00811571,6.76234,7.00303,1.90244,-4.65176,8.09928,-2.94555
2.74034,-1.13225,-0.102676,-0.445818,-0.128287,-3.60083,-0.25418,0.366032,1.51951,0.935087,-0.0988655,0.80643,0.2874,-0.533717,9.50665,4.86528,0.18961,3.55105,0.152264,0.0847406,-0.182372,-0.108349,0.0364294,-0.071152,-0.0082927,6.78001,7.01334,1.90461,-4.65596,8.14049,-2.92751
2.74525,-1.10885,-0.11555,-0.45783,-0.0757887,-3.52581,-0.105179,0.0907999,0.694341,0.493982,0.689348,0.781891,0.239823,-0.539436,9.48957,4.85152,0.189944,3.54073,0.151642,0.0862802,-0.185693,-0.109706,0.0371596,-0.0716618,-0.00833362,6.78415,7.01079,1.90701,-4.63855,8.1999,-2.91263
2.75036,-1.10302,-0.0967296,-0.431625,-0.0877481,-3.33753,0.000764195,0.385588,2.39836,1.60525,-0.59689,1.11112,0.0690902,-0.556769,9.45639,4.82796,0.18895,3.52771,0.151036,0.089768,-0.194505,-0.114138,0.0384632,-0.0746923,-0.00857464,6.8005,7.02288,1.92105,-4.6571,8.24423,-2.90958
2.75529,-1.10246,-0.0755949,-0.397492,-0.0443937,-3.19354,0.0423455,0.64612,1.87064,1.24349,0.140486,0.609963,0.155201,-0.571371,9.43196,4.81045,0.185239,3.51782,0.150962,0.0944819,-0.199066,-0.116435,0.0406389,-0.076973,-0.00890382,6.82894,7.03292,1.93218,-4.65605,8.25538,-2.9003
