time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
20.1602,1.02083,-1.02018,-0.217968,1.02083,-0.363588,-0.656277,-0.206689,0.211334,0.0450506,-0.213198,0.0752579,0.130858,3.12169,-1.31306,0.157594,-0.408578,1.63397,-0.0621243
20.1652,1.0196,-1.01903,-0.217654,1.01959,-0.363187,-0.655474,-0.207345,0.209384,0.0457949,-0.215799,0.0747919,0.131617,3.14314,-1.31588,0.176805,-0.416326,1.66192,-0.100315
20.1702,1.01877,-1.01817,-0.217444,1.01875,-0.362628,-0.65448,-0.209846,0.213899,0.045362,-0.216281,0.0754369,0.133197,3.15667,-1.33138,0.21821,-0.42142,1.69232,-0.102367
20.1754,1.01751,-1.01678,-0.217183,1.01746,-0.362349,-0.653991,-0.213891,0.213832,0.0450206,-0.218734,0.0764637,0.138587,3.16462,-1.32767,0.228231,-0.422341,1.73339,-0.093372
20.1802,1.01665,-1.01597,-0.216938,1.01657,-0.361965,-0.653171,-0.210909,0.209891,0.0447793,-0.211706,0.0747558,0.140451,3.17051,-1.33808,0.250122,-0.426546,1.75586,-0.0503764
20.1855,1.0154,-1.01477,-0.216677,1.01531,-0.361512,-0.652054,-0.214735,0.208205,0.0445798,-0.205896,0.0733439,0.139371,3.16201,-1.36228,0.291845,-0.431682,1.76154,0.0357014
20.1902,1.01405,-1.01343,-0.21631,1.01407,-0.361198,-0.651496,-0.214485,0.206588,0.0444445,-0.204327,0.073809,0.139113,3.15521,-1.38849,0.326309,-0.425952,1.7642,0.0988033
20.1954,1.01283,-1.01227,-0.216118,1.01297,-0.360918,-0.650763,-0.214274,0.211933,0.042783,-0.201975,0.0726528,0.133736,3.14541,-1.38397,0.335243,-0.419253,1.74813,0.127839
20.2004,1.01189,-1.01144,-0.215979,1.0121,-0.360552,-0.649995,-0.214622,0.212844,0.0425679,-0.204272,0.0718026,0.131796,3.13204,-1.34207,0.302872,-0.420793,1.71865,0.123186
20.2053,1.01062,-1.0102,-0.215769,1.0113,-0.360255,-0.649541,-0.212441,0.209127,0.0419222,-0.209374,0.0731268,0.129394,3.12385,-1.33497,0.300896,-0.428735,1.69378,0.0901633
20.2105,1.00974,-1.0094,-0.21542,1.01001,-0.359767,-0.648599,-0.211177,0.21284,0.042433,-0.211987,0.07369,0.132105,3.12419,-1.35752,0.334055,-0.437912,1.67198,0.052355
20.2152,1.0084,-1.00816,-0.215141,1.00875,-0.359226,-0.647779,-0.213161,0.212068,0.0423093,-0.216639,0.0745534,0.132544,3.12034,-1.3853,0.360944,-0.442561,1.66081,0.0128374
20.2202,1.00753,-1.00732,-0.214932,1.00791,-0.358929,-0.647238,-0.212268,0.210934,0.0432134,-0.215917,0.0757614,0.131898,3.12758,-1.42696,0.385947,-0.440527,1.66957,-0.0179627
20.2252,1.00753,-1.00732,-0.214932,1.00791,-0.358929,-0.647238,-0.211596,0.210082,0.043893,-0.215374,0.0766695,0.131413,3.14179,-1.47431,0.404895,-0.433393,1.69123,-0.0389632
20.2303,1.00617,-1.00603,-0.214687,1.00657,-0.358493,-0.646348,-0.212597,0.211958,0.0428992,-0.214951,0.0763613,0.140681,3.15172,-1.49341,0.388018,-0.421091,1.70821,-0.0450159
20.2353,1.00484,-1.00475,-0.214513,1.00526,-0.358301,-0.645894,-0.208826,0.209847,0.0416521,-0.217647,0.0746234,0.139089,3.15512,-1.51149,0.369169,-0.414584,1.70923,-0.0142612
20.2402,1.00355,-1.00392,-0.214303,1.00437,-0.357917,-0.644935,-0.207493,0.205321,0.0417075,-0.215718,0.0748055,0.143317,3.15782,-1.55098,0.371095,-0.413481,1.69708,0.0568747
20.2451,1.00269,-1.00264,-0.214094,1.00304,-0.357603,-0.644341,-0.212433,0.21028,0.0417503,-0.210744,0.0754438,0.142606,3.1543,-1.5801,0.359844,-0.399164,1.68822,0.146845
20.2502,1.00144,-1.0013,-0.213937,1.00212,-0.357149,-0.643539,-0.212214,0.210585,0.0407646,-0.207369,0.0754327,0.137464,3.15541,-1.59243,0.319618,-0.388468,1.68437,0.224525
20.2554,1.0006,-1.00044,-0.213605,1.00067,-0.356887,-0.643085,-0.213581,0.210306,0.0420601,-0.205831,0.0769566,0.136119,3.15879,-1.6135,0.294003,-0.391979,1.68834,0.255814
20.2604,0.999745,-0.999623,-0.213413,0.999745,-0.356381,-0.642247,-0.21459,0.213592,0.0435158,-0.205194,0.0775832,0.129637,3.16541,-1.63787,0.28375,-0.403398,1.70766,0.248138
20.2652,0.998454,-0.99828,-0.213134,0.998454,-0.355928,-0.641462,-0.214854,0.215062,0.0436244,-0.207156,0.0770748,0.131149,3.1725,-1.65235,0.263417,-0.406594,1.73243,0.215925
20.2704,0.997547,-0.997459,-0.21289,0.997564,-0.355666,-0.640938,-0.217637,0.21471,0.0437122,-0.215426,0.0782052,0.129803,3.16918,-1.68049,0.258203,-0.411498,1.76208,0.16466
20.2752,0.996395,-0.996238,-0.212524,0.996168,-0.355108,-0.639944,-0.215235,0.212503,0.0437752,-0.219894,0.0790165,0.13177,3.17713,-1.72704,0.276174,-0.433745,1.79801,0.122707
20.2804,0.995016,-0.994999,-0.212244,0.994894,-0.354846,-0.639368,-0.216392,0.20967,0.0438265,-0.21938,0.0765651,0.130777,3.1876,-1.78547,0.296866,-0.442427,1.84115,0.0749869
20.2853,0.993725,-0.993673,-0.212,0.993638,-0.354532,-0.638705,-0.21868,0.217435,0.0438629,-0.223413,0.0743381,0.133004,3.17634,-1.80564,0.305391,-0.447396,1.84886,0.0473174
20.2902,0.99294,-0.992748,-0.211913,0.992696,-0.354305,-0.638077,-0.215009,0.221488,0.0429006,-0.22209,0.073103,0.13424,3.1673,-1.78143,0.278169,-0.460202,1.83158,0.0341623
20.2952,0.991614,-0.99191,-0.211669,0.991736,-0.353834,-0.637169,-0.215178,0.216133,0.0421618,-0.212609,0.0711589,0.135189,3.1602,-1.75552,0.239601,-0.469685,1.80356,0.0555893
20.3002,0.990811,-0.990497,-0.211477,0.990497,-0.353432,-0.636157,-0.215813,0.216538,0.0415923,-0.202781,0.0721783,0.136424,3.14646,-1.73344,0.211778,-0.465241,1.76162,0.117073
20.3052,0.98952,-0.989589,-0.211302,0.989659,-0.353118,-0.635581,-0.21529,0.218348,0.0416631,-0.20638,0.0719464,0.136856,3.14204,-1.7019,0.171081,-0.458609,1.72929,0.152939
20.3103,0.98856,-0.988141,-0.211023,0.988333,-0.352699,-0.634796,-0.2159,0.215691,0.0422231,-0.212683,0.0712627,0.133142,3.13157,-1.69581,0.16512,-0.462804,1.68553,0.171955
20.3155,0.987304,-0.986797,-0.210761,0.986902,-0.35235,-0.63429,-0.210693,0.21415,0.0421405,-0.21085,0.0712495,0.131298,3.12304,-1.70238,0.173163,-0.458256,1.63063,0.13603
20.3204,0.986518,-0.98596,-0.210569,0.986152,-0.351897,-0.633505,-0.21187,0.210106,0.0425716,-0.212481,0.0712402,0.128999,3.12908,-1.70235,0.15511,-0.464244,1.60464,0.0896742
20.3253,0.985541,-0.984983,-0.210325,0.985297,-0.351635,-0.632912,-0.212287,0.206469,0.0429064,-0.214244,0.0707359,0.129698,3.12521,-1.72817,0.167523,-0.465267,1.56733,0.0196938
20.3306,0.984337,-0.983761,-0.209941,0.984023,-0.351181,-0.631987,-0.213138,0.208242,0.0431728,-0.212017,0.0708531,0.130255,3.11248,-1.78254,0.2274,-0.469618,1.51582,-0.0543087
20.3353,0.983081,-0.982435,-0.209679,0.982854,-0.350728,-0.631184,-0.214214,0.207554,0.043359,-0.209979,0.0718983,0.131607,3.10687,-1.80827,0.245076,-0.469643,1.48367,-0.08752
20.3403,0.982156,-0.981405,-0.209487,0.981929,-0.350431,-0.630486,-0.215068,0.20949,0.0440031,-0.213823,0.0712386,0.133177,3.09934,-1.83564,0.266524,-0.466686,1.44723,-0.118865
20.3453,0.980812,-0.980166,-0.209191,0.980795,-0.350169,-0.629962,-0.215226,0.211999,0.0439981,-0.214784,0.0692148,0.136915,3.08513,-1.84748,0.276802,-0.460658,1.39652,-0.105867
20.3502,0.979486,-0.97891,-0.208929,0.979643,-0.349785,-0.62902,-0.209418,0.210902,0.0435007,-0.213524,0.069685,0.141668,3.07511,-1.86693,0.295893,-0.448517,1.3426,-0.080772
20.3552,0.978648,-0.978055,-0.208737,0.978823,-0.349314,-0.628165,-0.20892,0.209543,0.0436165,-0.207,0.071563,0.140841,3.07917,-1.88772,0.307417,-0.432369,1.30018,-0.0466138
20.3602,0.977357,-0.976729,-0.208475,0.977619,-0.349,-0.627537,-0.213048,0.215023,0.0437039,-0.209585,0.0729799,0.139717,3.0775,-1.86303,0.277044,-0.424212,1.26713,-0.00958202
20.3652,0.976205,-0.975507,-0.208196,0.976432,-0.348494,-0.626769,-0.213679,0.213211,0.0422865,-0.208562,0.0760226,0.1364,3.08767,-1.8398,0.23793,-0.417679,1.25615,-0.0144532
20.3706,0.975333,-0.97467,-0.207969,0.975612,-0.348145,-0.626193,-0.213666,0.219194,0.0421848,-0.210923,0.0785345,0.133661,3.10801,-1.81438,0.201068,-0.407149,1.27053,-0.0329066
20.3754,0.973989,-0.973413,-0.20776,0.97446,-0.347639,-0.625443,-0.213657,0.215957,0.0421159,-0.214467,0.0778066,0.130833,3.11899,-1.78694,0.163409,-0.401818,1.28564,-0.0900041
20.3803,0.973989,-0.973413,-0.20776,0.97446,-0.347639,-0.625443,-0.21365,0.213432,0.0420621,-0.217233,0.0772386,0.128626,3.12321,-1.75567,0.123886,-0.398462,1.30318,-0.176647
20.3852,0.971895,-0.971197,-0.207306,0.972331,-0.346923,-0.624221,-0.210692,0.212494,0.0425135,-0.220816,0.074837,0.130883,3.12524,-1.74456,0.120789,-0.399095,1.29908,-0.260672
20.3902,0.971895,-0.971197,-0.207306,0.972331,-0.346923,-0.624221,-0.208381,0.211761,0.0428659,-0.223614,0.0729615,0.132646,3.12704,-1.74186,0.132134,-0.401908,1.28034,-0.344446
20.3952,0.97104,-0.970307,-0.207166,0.971511,-0.346435,-0.623419,-0.208633,0.208714,0.042134,-0.21475,0.0730431,0.133477,3.12833,-1.73465,0.130448,-0.394406,1.25718,-0.407101
20.4002,0.969819,-0.969016,-0.206922,0.970237,-0.345981,-0.622616,-0.210833,0.209891,0.0420751,-0.209966,0.0736072,0.136121,3.13131,-1.73405,0.133456,-0.387473,1.24363,-0.426364
20.4054,0.968405,-0.967655,-0.206608,0.968894,-0.345667,-0.622005,-0.214075,0.211827,0.0420293,-0.210861,0.0735331,0.138683,3.12679,-1.70793,0.116346,-0.384814,1.22534,-0.419553
20.4103,0.967568,-0.966817,-0.206433,0.968213,-0.345318,-0.621307,-0.213473,0.209277,0.0414996,-0.208043,0.073975,0.14056,3.12194,-1.6907,0.103643,-0.369059,1.20952,-0.361508
20.4153,0.966416,-0.965648,-0.206172,0.966992,-0.344829,-0.620435,-0.213509,0.20882,0.0425815,-0.203423,0.0753015,0.14298,3.11288,-1.6902,0.11942,-0.349425,1.19447,-0.294634
20.4203,0.965543,-0.964811,-0.20598,0.966102,-0.344236,-0.61958,-0.214546,0.215019,0.0439271,-0.211929,0.0768373,0.138811,3.10804,-1.66626,0.114841,-0.330761,1.2003,-0.233886
20.4253,0.964182,-0.963554,-0.205648,0.964776,-0.343905,-0.619109,-0.213829,0.210698,0.0439402,-0.216823,0.0764945,0.139671,3.11189,-1.66999,0.132905,-0.310993,1.22455,-0.195318
20.4303,0.962891,-0.962769,-0.205456,0.963938,-0.343416,-0.618341,-0.216301,0.208883,0.0454624,-0.216559,0.0767347,0.134788,3.10708,-1.69776,0.187812,-0.29183,1.24647,-0.197968
20.4353,0.962053,-0.961478,-0.205195,0.962594,-0.342858,-0.617538,-0.213189,0.211493,0.045112,-0.221814,0.0764184,0.130645,3.10432,-1.69235,0.209009,-0.277299,1.26073,-0.211326
20.4402,0.961181,-0.960588,-0.205055,0.961635,-0.342561,-0.617137,-0.209831,0.208041,0.0438561,-0.216914,0.0751884,0.129469,3.11024,-1.67787,0.215862,-0.269955,1.26759,-0.248925
20.4452,0.959872,-0.959314,-0.204793,0.960326,-0.34202,-0.616317,-0.211756,0.210397,0.0433818,-0.215617,0.0757437,0.127038,3.11444,-1.66343,0.223817,-0.259448,1.27496,-0.27513
20.4503,0.958581,-0.95804,-0.204566,0.959035,-0.341636,-0.615723,-0.213719,0.212687,0.0420141,-0.213626,0.0756605,0.132756,3.11724,-1.62556,0.196787,-0.243677,1.29164,-0.307104
20.4553,0.957237,-0.956679,-0.204357,0.957569,-0.341165,-0.614955,-0.213195,0.209397,0.0414816,-0.217142,0.0755976,0.135575,3.12981,-1.59283,0.16441,-0.250574,1.31107,-0.313246
20.4604,0.9564,-0.955824,-0.204165,0.956626,-0.340764,-0.614432,-0.214325,0.207871,0.0405567,-0.209113,0.0770852,0.145443,3.14142,-1.57718,0.143408,-0.254797,1.33685,-0.278492
20.4652,0.955056,-0.95448,-0.203973,0.955702,-0.340135,-0.613437,-0.215131,0.20775,0.0408638,-0.210638,0.0786287,0.145711,3.15254,-1.5513,0.0969657,-0.257739,1.38272,-0.219573
20.4702,0.954236,-0.953573,-0.203711,0.954288,-0.339682,-0.612704,-0.209239,0.204133,0.0411097,-0.215379,0.0783559,0.144418,3.17095,-1.53415,0.0486679,-0.265172,1.44083,-0.124896
20.4753,0.952997,-0.952316,-0.20338,0.95284,-0.339071,-0.611832,-0.211814,0.204908,0.043319,-0.214956,0.0781476,0.140398,3.18597,-1.56882,0.0682516,-0.276966,1.51353,-0.0500876
20.4801,0.952124,-0.951548,-0.203153,0.951985,-0.338704,-0.611082,-0.211261,0.204012,0.0439612,-0.215623,0.0779951,0.136966,3.19652,-1.60852,0.0974432,-0.291229,1.5837,-0.0159741
20.4852,0.950816,-0.950275,-0.202874,0.950728,-0.338321,-0.610314,-0.212332,0.206319,0.0439663,-0.221174,0.0758644,0.133249,3.20011,-1.64826,0.128156,-0.291497,1.64789,-6.59431e-05
20.4902,0.94942,-0.949088,-0.202577,0.949437,-0.338041,-0.609843,-0.213146,0.20908,0.0439701,-0.225899,0.0742441,0.132434,3.18959,-1.66469,0.149335,-0.300156,1.69054,-0.0209527
20.4953,0.94853,-0.94825,-0.202472,0.948582,-0.337588,-0.609005,-0.210718,0.208658,0.0434642,-0.223427,0.0724889,0.132316,3.16558,-1.66585,0.162462,-0.31117,1.7048,-0.032202
20.5002,0.947238,-0.946977,-0.202123,0.947238,-0.337239,-0.608481,-0.208944,0.203434,0.0430942,-0.226534,0.0707139,0.133212,3.14815,-1.69048,0.188641,-0.316158,1.70616,-0.0513936
20.5052,0.946296,-0.946156,-0.201931,0.946348,-0.336715,-0.607644,-0.208561,0.210379,0.0433066,-0.219442,0.0723348,0.13291,3.12956,-1.71528,0.228234,-0.31938,1.70721,-0.0668903
20.5102,0.945005,-0.944918,-0.201617,0.94504,-0.336401,-0.606998,-0.207267,0.206642,0.0439702,-0.218551,0.0725669,0.137696,3.12056,-1.74727,0.260529,-0.328917,1.72266,-0.0723455
20.5152,0.943626,-0.94408,-0.201408,0.94415,-0.335895,-0.60623,-0.209775,0.203821,0.0449689,-0.206924,0.0717463,0.137823,3.10314,-1.81476,0.331558,-0.327234,1.73729,-0.0473454
20.5202,0.942736,-0.942806,-0.201198,0.942876,-0.335406,-0.605271,-0.214758,0.206699,0.0447303,-0.203987,0.0736422,0.136402,3.07272,-1.8448,0.353231,-0.321166,1.75856,0.0377465
20.5252,0.941916,-0.941916,-0.201041,0.941968,-0.335127,-0.604869,-0.213493,0.205856,0.0430578,-0.210765,0.0725653,0.138332,3.05109,-1.85703,0.340354,-0.322842,1.78522,0.114219
20.5302,0.940625,-0.940677,-0.20078,0.940625,-0.334621,-0.604049,-0.213525,0.20621,0.0422823,-0.211445,0.0712481,0.134327,3.03505,-1.88911,0.349576,-0.33527,1.80479,0.171672
20.5354,0.940625,-0.940677,-0.20078,0.940625,-0.334621,-0.604049,-0.213551,0.20649,0.0416686,-0.211983,0.0702058,0.131158,3.02445,-1.93402,0.36606,-0.357139,1.82013,0.218187
20.5403,0.939351,-0.939386,-0.200553,0.939351,-0.334255,-0.603404,-0.210608,0.211133,0.0407333,-0.211877,0.0714292,0.132331,3.01291,-1.94769,0.35198,-0.374183,1.82663,0.227854
20.5453,0.937239,-0.937222,-0.200064,0.937239,-0.333522,-0.602287,-0.210327,0.209718,0.0410111,-0.21784,0.0708725,0.13375,2.99975,-1.96818,0.341979,-0.397554,1.82511,0.200869
20.5503,0.937239,-0.937222,-0.200064,0.937239,-0.333522,-0.602287,-0.210114,0.208646,0.0412215,-0.222357,0.0704509,0.134825,2.98557,-1.99247,0.332304,-0.423316,1.81781,0.149866
20.5552,0.936384,-0.93635,-0.199872,0.936507,-0.332998,-0.601484,-0.206998,0.212776,0.0413783,-0.21636,0.0726009,0.132669,2.9768,-1.99952,0.307282,-0.441572,1.81261,0.077873
20.5604,0.93518,-0.935023,-0.199558,0.935355,-0.33251,-0.600629,-0.210138,0.209419,0.0420114,-0.215696,0.0727718,0.129438,2.97294,-1.99454,0.24568,-0.450841,1.82565,0.0180809
20.5653,0.934343,-0.934203,-0.199296,0.934517,-0.332196,-0.600071,-0.208485,0.209424,0.0439648,-0.206285,0.0733934,0.130032,2.97378,-2.00821,0.217027,-0.454575,1.84279,-0.049451
20.5702,0.932999,-0.932999,-0.198947,0.933261,-0.331672,-0.599146,-0.209698,0.209427,0.0459443,-0.203078,0.0758415,0.131471,2.97541,-2.04253,0.22352,-0.465331,1.86916,-0.0711997
20.5752,0.931655,-0.931778,-0.198633,0.932162,-0.331323,-0.598657,-0.209138,0.210925,0.0464741,-0.199608,0.0747394,0.135073,2.97425,-2.09957,0.264839,-0.467338,1.90533,-0.0827236
20.5801,0.930399,-0.930469,-0.198372,0.93094,-0.330974,-0.597767,-0.20472,0.212567,0.0463794,-0.195464,0.0733995,0.136324,2.97855,-2.11592,0.269,-0.46817,1.92933,-0.0521847
20.5852,0.929562,-0.929579,-0.198197,0.930085,-0.330643,-0.597174,-0.203839,0.214336,0.0442888,-0.198326,0.0733765,0.138296,2.99044,-2.09605,0.237361,-0.473668,1.94389,0.00649742
20.5904,0.92834,-0.928253,-0.197918,0.928829,-0.330189,-0.596389,-0.2073,0.214679,0.0436943,-0.202115,0.0723213,0.135168,2.99695,-2.10355,0.238971,-0.470209,1.96052,0.0445898
20.5953,0.927398,-0.927345,-0.197691,0.927991,-0.329753,-0.595429,-0.206335,0.213459,0.0442491,-0.205771,0.0715747,0.13198,2.99835,-2.10159,0.240019,-0.46592,1.95721,0.0617697
20.6003,0.926194,-0.926106,-0.197429,0.926717,-0.329351,-0.594923,-0.208597,0.211482,0.0436802,-0.208673,0.0714867,0.130963,2.99028,-2.10076,0.250848,-0.466595,1.93616,0.0303781
20.6052,0.925339,-0.925234,-0.197272,0.925845,-0.32902,-0.594242,-0.211243,0.210514,0.0437509,-0.210812,0.0714219,0.128743,2.98099,-2.10667,0.265225,-0.469356,1.92012,-0.00883488
20.6104,0.924065,-0.923873,-0.197045,0.924536,-0.328531,-0.593405,-0.213376,0.216434,0.0432925,-0.215112,0.0724003,0.130562,2.97363,-2.08917,0.256671,-0.460195,1.91185,-0.0694049
20.6152,0.922791,-0.922512,-0.196801,0.92321,-0.328304,-0.592934,-0.212463,0.214325,0.0419946,-0.219628,0.072124,0.129426,2.97246,-2.06253,0.223273,-0.456754,1.90821,-0.122866
20.6202,0.921622,-0.921639,-0.196592,0.922267,-0.327816,-0.592061,-0.213752,0.213653,0.0419689,-0.213643,0.0713993,0.13306,2.97045,-2.04151,0.195405,-0.46186,1.9062,-0.16364
20.6252,0.920784,-0.920418,-0.196278,0.920941,-0.327432,-0.591415,-0.211738,0.214639,0.0419497,-0.207684,0.0733393,0.133292,2.97219,-2.02037,0.170729,-0.453331,1.91077,-0.192425
20.6304,0.919912,-0.919563,-0.196086,0.920034,-0.327065,-0.590543,-0.210651,0.210245,0.0408983,-0.206046,0.0728125,0.135032,2.98017,-2.00207,0.137252,-0.441774,1.9185,-0.177752
20.6353,0.918603,-0.918236,-0.195929,0.91869,-0.326769,-0.589723,-0.212333,0.212513,0.040639,-0.207334,0.0714534,0.139222,2.97889,-1.97826,0.111029,-0.441395,1.91301,-0.140447
20.6402,0.917312,-0.916963,-0.195615,0.917346,-0.32628,-0.589095,-0.212145,0.211298,0.0404403,-0.201429,0.0709037,0.140466,2.96843,-1.92836,0.0589473,-0.439252,1.89112,-0.0862041
20.6453,0.91602,-0.915724,-0.1953,0.915985,-0.325931,-0.588257,-0.210974,0.209312,0.0402825,-0.197763,0.0709783,0.136856,2.96866,-1.90128,0.0309547,-0.435195,1.86948,-0.0413458
20.6502,0.915095,-0.914904,-0.195126,0.915078,-0.325565,-0.587629,-0.211595,0.214731,0.0411479,-0.204414,0.0729919,0.135708,2.96835,-1.86669,0.0068041,-0.43752,1.85643,-0.0372283
20.6552,0.913839,-0.913595,-0.194812,0.914171,-0.325181,-0.586774,-0.207561,0.211954,0.0428328,-0.212654,0.0725643,0.133298,2.9782,-1.83002,-0.0165947,-0.454516,1.84911,-0.0508236
20.6604,0.913839,-0.913595,-0.194812,0.914171,-0.325181,-0.586774,-0.204408,0.209784,0.0441497,-0.219094,0.07223,0.131415,2.99436,-1.79203,-0.0368698,-0.481658,1.84593,-0.0769596
20.6652,0.911623,-0.911466,-0.194358,0.911954,-0.324361,-0.58557,-0.208031,0.213619,0.0436211,-0.212922,0.0759076,0.128602,3.00047,-1.73794,-0.0733467,-0.490391,1.85348,-0.111891
20.6702,0.911623,-0.911466,-0.194358,0.911954,-0.324361,-0.58557,-0.210832,0.216584,0.0432125,-0.208151,0.0787498,0.126428,2.99802,-1.6743,-0.113446,-0.487523,1.86748,-0.153867
20.6753,0.910785,-0.910628,-0.194201,0.910663,-0.323942,-0.584767,-0.212028,0.215861,0.0434008,-0.206929,0.0789546,0.131364,2.99587,-1.61233,-0.152352,-0.486925,1.89703,-0.197933
20.6802,0.909546,-0.909302,-0.193939,0.909703,-0.323697,-0.584278,-0.213389,0.214843,0.043045,-0.20752,0.0766405,0.131993,2.99494,-1.57651,-0.161202,-0.495317,1.9239,-0.224985
20.6852,0.908709,-0.908447,-0.193765,0.90836,-0.323191,-0.583319,-0.213946,0.217552,0.0427689,-0.206479,0.0763441,0.13698,2.99237,-1.54682,-0.156779,-0.497319,1.94595,-0.236139
20.6903,0.907487,-0.907121,-0.193503,0.907068,-0.32279,-0.582813,-0.213869,0.215059,0.0430653,-0.202598,0.0745783,0.137285,2.9915,-1.52497,-0.153826,-0.496269,1.96202,-0.208911
20.6958,0.906597,-0.906283,-0.193294,0.906213,-0.322598,-0.581905,-0.215408,0.218963,0.0422316,-0.206475,0.072119,0.138593,2.97726,-1.50874,-0.129758,-0.506646,1.95718,-0.13954
20.7004,0.905358,-0.905062,-0.192997,0.90494,-0.322179,-0.581382,-0.212662,0.218706,0.0426241,-0.207609,0.0719151,0.142268,2.96489,-1.48173,-0.1255,-0.507584,1.94106,-0.0729671
20.7052,0.904119,-0.903823,-0.192665,0.903648,-0.32197,-0.580439,-0.213373,0.216065,0.0434267,-0.209009,0.0712642,0.139382,2.95211,-1.48721,-0.0831941,-0.499298,1.92144,-0.0123401
20.7103,0.903195,-0.903003,-0.192473,0.902776,-0.321534,-0.579706,-0.213435,0.211931,0.043561,-0.215189,0.0707446,0.134546,2.93906,-1.50624,-0.029285,-0.503296,1.89232,0.0395428
20.7153,0.901868,-0.901729,-0.192299,0.902025,-0.321254,-0.579131,-0.214479,0.213334,0.0436614,-0.21332,0.0728518,0.129934,2.92619,-1.47923,-0.0284611,-0.502244,1.85992,0.0425915
20.7205,0.900996,-0.900909,-0.191985,0.900891,-0.320871,-0.578433,-0.214789,0.210796,0.0437414,-0.209219,0.0719201,0.12678,2.91762,-1.4629,-0.0242783,-0.495963,1.83634,0.0252936
20.7252,0.899722,-0.899687,-0.191706,0.899565,-0.320365,-0.577543,-0.214526,0.214282,0.0442701,-0.209269,0.0717592,0.129846,2.9044,-1.45714,0.00161645,-0.488286,1.81138,-0.00436378
20.7302,0.898832,-0.898815,-0.191531,0.898692,-0.32005,-0.577019,-0.215312,0.216627,0.0442014,-0.205809,0.0731282,0.129348,2.89207,-1.43475,0.0146524,-0.483163,1.78487,-0.0318914
20.7354,0.897558,-0.897488,-0.191304,0.897314,-0.319614,-0.576269,-0.214896,0.215886,0.0431133,-0.202569,0.0721376,0.135159,2.89452,-1.41894,0.0236497,-0.480051,1.76977,-0.054495
20.7402,0.896215,-0.896215,-0.191025,0.896162,-0.319283,-0.57571,-0.215088,0.21439,0.0428289,-0.199789,0.0719222,0.1349,2.89046,-1.40674,0.0332806,-0.470004,1.74648,-0.0569474
20.7452,0.89536,-0.895307,-0.190886,0.895377,-0.318969,-0.574768,-0.210228,0.211702,0.0416012,-0.201096,0.0717516,0.136699,2.88959,-1.38119,0.0214825,-0.466875,1.71024,-0.0142407
20.7502,0.893998,-0.893963,-0.190571,0.894068,-0.318689,-0.574245,-0.210039,0.208144,0.04167,-0.201591,0.0716215,0.139579,2.89246,-1.38309,0.0321862,-0.466311,1.67474,0.0475483
20.7552,0.893108,-0.893108,-0.190362,0.893248,-0.318166,-0.573302,-0.21386,0.207459,0.0427123,-0.208401,0.0725148,0.138765,2.88529,-1.40734,0.065033,-0.469779,1.6419,0.12748
20.7602,0.891852,-0.891712,-0.190118,0.891992,-0.317747,-0.572569,-0.214809,0.211954,0.043017,-0.21468,0.0732066,0.137129,2.87516,-1.39942,0.0619067,-0.474291,1.61684,0.195866
20.7652,0.891067,-0.89077,-0.189926,0.891189,-0.317468,-0.572133,-0.215532,0.208833,0.043249,-0.214931,0.0737334,0.133367,2.8747,-1.39276,0.0447121,-0.474004,1.60714,0.227953
20.7704,0.889758,-0.889549,-0.189577,0.889985,-0.316909,-0.571104,-0.215067,0.211538,0.0439394,-0.213079,0.0751625,0.130463,2.87152,-1.41264,0.0699032,-0.473483,1.60745,0.229896
20.7753,0.88831,-0.888135,-0.18928,0.888746,-0.316595,-0.570615,-0.213241,0.20906,0.0444448,-0.214695,0.0757135,0.129824,2.878,-1.44925,0.102241,-0.461114,1.62453,0.198264
20.7802,0.887402,-0.887298,-0.189088,0.887943,-0.316334,-0.570161,-0.213821,0.210127,0.0458039,-0.210534,0.0756399,0.131786,2.88486,-1.48882,0.137479,-0.437143,1.65021,0.15128
20.7852,0.886041,-0.886006,-0.188774,0.886687,-0.315932,-0.569359,-0.216813,0.210467,0.0453634,-0.206724,0.0755815,0.131319,2.87822,-1.50903,0.154876,-0.4099,1.66167,0.0995585
20.7904,0.884889,-0.885238,-0.188617,0.885919,-0.315566,-0.568608,-0.216547,0.206643,0.0445161,-0.209938,0.0740051,0.133004,2.87389,-1.53622,0.171108,-0.376823,1.65888,0.0638495
20.7953,0.884,-0.884017,-0.188251,0.884698,-0.315234,-0.56805,-0.217338,0.206808,0.0443906,-0.209329,0.0728557,0.134232,2.86351,-1.58602,0.221743,-0.343944,1.63777,0.0282425
20.8004,0.883092,-0.883179,-0.188094,0.88386,-0.314798,-0.567125,-0.218979,0.205413,0.0437832,-0.217489,0.0729645,0.135202,2.84659,-1.62555,0.254939,-0.3179,1.60967,0.0343101
20.8053,0.881801,-0.881906,-0.187797,0.882638,-0.314379,-0.566218,-0.217705,0.203878,0.0438307,-0.219562,0.0715487,0.138917,2.83545,-1.66438,0.281572,-0.300742,1.57399,0.0985949
20.8102,0.880387,-0.880544,-0.187622,0.88126,-0.314065,-0.565659,-0.217731,0.212077,0.0423894,-0.215214,0.0714689,0.140232,2.81963,-1.68229,0.294382,-0.276699,1.53007,0.176442
